source_name,tokenized_review,tokenized_review
ulta,slower,2
ulta,smidge,2
ulta,soaked,2
ulta,soapy,2
ulta,soccer,2
ulta,social,2
ulta,solid,2
ulta,sooner,2
ulta,soothe,2
ulta,soothed,2
ulta,sorry,2
ulta,special,2
ulta,specifically,2
ulta,speed,2
ulta,spf/primer,2
ulta,splash,2
ulta,splotch,2
ulta,sport,2
ulta,squeaky,2
ulta,squeeze,2
ulta,squirting,2
ulta,static,2
ulta,stinging/burning,2
ulta,stressed,2
ulta,stub,2
ulta,stumbled,2
ulta,substance,2
ulta,success,2
ulta,sucked,2
ulta,sucker,2
ulta,sudden,2
ulta,suddenly,2
ulta,suffocating,2
ulta,suggest,2
ulta,suitable,2
ulta,suited,2
ulta,suppose,2
ulta,supposedly,2
ulta,surpass,2
ulta,surprise,2
ulta,swelling,2
ulta,swim,2
ulta,tackiness,2
ulta,tad,2
ulta,tansy,2
ulta,taste,2
ulta,technique,2
ulta,teenager,2
ulta,teeny,2
ulta,teeth,2
ulta,thankful,2
ulta,thirsty,2
ulta,thought-out,2
ulta,thoughtful,2
ulta,tik,2
ulta,toddler,2
ulta,tok,2
ulta,toning,2
ulta,tool,2
ulta,toothpaste,2
ulta,topping,2
ulta,touching,2
ulta,tough,2
ulta,track,2
ulta,traded,2
ulta,trend,2
ulta,trick,2
ulta,tropical,2
ulta,tween,2
ulta,tx,2
ulta,ultimately,2
ulta,umbra,2
ulta,unbearable,2
ulta,uncomfortably,2
ulta,undereyes,2
ulta,uneven,2
ulta,unified,2
ulta,unlike,2
ulta,unpleasant,2
ulta,utterly,2
ulta,vacay,2
ulta,vanilla-y,2
ulta,variety,2
ulta,verdict,2
ulta,voila,2
ulta,volume,2
ulta,walk,2
ulta,walking,2
ulta,washed-out,2
ulta,watched,2
ulta,watching,2
ulta,watering,2
ulta,wearable,2
ulta,weirdly,2
ulta,whiff,2
ulta,wholesome,2
ulta,winner,2
ulta,withour,2
ulta,wonderfully,2
ulta,wont,2
ulta,worthwhile,2
ulta,wouldnt,2
ulta,written,2
ulta,yea,2
ulta,zap,2
ulta,•does,2
ulta,•non,2
ulta,✨magical✨,2
ulta,👏every👏thing👏,2
ulta,👏insta,2
ulta,👏swipe👏,2
ulta,😊💡,2
ulta,😍,2
ulta,abandoning,1
ulta,absorbable,1
ulta,absurdly,1
ulta,abt,1
ulta,accessible,1
ulta,accommodate,1
ulta,according,1
ulta,account,1
ulta,achieved,1
ulta,acne-covered,1
ulta,acne/makes,1
ulta,acne/rosacea,1
ulta,acneic,1
ulta,action,1
ulta,actively,1
ulta,acure,1
ulta,adapalene,1
ulta,adapt,1
ulta,addictive,1
ulta,additional,1
ulta,addressing,1
ulta,adjustment,1
ulta,advanced,1
ulta,adverse,1
ulta,adversely,1
ulta,advertised,1
ulta,advertises,1
ulta,afford,1
ulta,affordability,1
ulta,aforementioned,1
ulta,aggravate,1
ulta,aggravated,1
ulta,aggravating,1
ulta,aggressive,1
ulta,agreed,1
ulta,aha/bha,1
ulta,ahas,1
ulta,ahead,1
ulta,ahmazing,1
ulta,ala,1
ulta,albeit,1
ulta,alert,1
ulta,align,1
ulta,all-mineral,1
ulta,all-over,1
ulta,allergy/irritation,1
ulta,alley,1
ulta,alternate,1
ulta,altogether,1
ulta,amaaaazing,1
ulta,amazinggggg,1
ulta,amongst,1
ulta,andalou,1
ulta,angle,1
ulta,angriest,1
ulta,angriness,1
ulta,animal,1
ulta,anti-aging,1
ulta,anticipate,1
ulta,anticipated,1
ulta,antioxidant,1
ulta,anxious,1
ulta,anyhow,1
ulta,anytime,1
ulta,apparently,1
ulta,appealing,1
ulta,appeared,1
ulta,appears,1
ulta,applaud,1
ulta,appointment,1
ulta,approximately,1
ulta,argan,1
ulta,arid,1
ulta,arrives,1
ulta,asap,1
ulta,ashen,1
ulta,aside,1
ulta,asked,1
ulta,asking,1
ulta,asks,1
ulta,associate,1
ulta,assuming,1
ulta,asthma,1
ulta,atest,1
ulta,atleast,1
ulta,atm,1
ulta,atopic,1
ulta,attached,1
ulta,aunt,1
ulta,automatically,1
ulta,aveeno,1
ulta,avid,1
ulta,avoided,1
ulta,awhile.turns,1
ulta,awkward,1
ulta,ay,1
ulta,babo,1
ulta,backfire,1
ulta,backup,1
ulta,badescu,1
ulta,balling,1
ulta,bare,1
ulta,bash,1
ulta,batch,1
ulta,bath,1
ulta,batter,1
ulta,bcz,1
ulta,beat,1
ulta,beckons,1
ulta,bedtime,1
ulta,bedtime😊👄,1
ulta,bee,1
ulta,begging,1
ulta,beginner,1
ulta,beginning,1
ulta,beige,1
ulta,believed,1
ulta,belif,1
ulta,beloved,1
ulta,benzo.peroxide,1
ulta,better/more,1
ulta,beware,1
ulta,bipoc,1
ulta,bite,1
ulta,biweekly,1
ulta,bland,1
ulta,blanked,1
ulta,bled,1
ulta,bleed,1
ulta,bless,1
ulta,blew,1
ulta,bliss,1
ulta,block,1
ulta,blocking,1
ulta,blood,1
ulta,blot,1
ulta,blotch,1
ulta,blotting,1
ulta,blurred,1
ulta,boat,1
ulta,body-wide,1
ulta,bogus,1
ulta,boost,1
ulta,boosting,1
ulta,bored,1
ulta,bothersome,1
ulta,box.my,1
ulta,boy,1
ulta,brake,1
ulta,branch,1
ulta,branching,1
ulta,break-outs,1
ulta,breaker,1
ulta,breakout-prone,1
ulta,breathable,1
ulta,breeze,1
ulta,brewing,1
ulta,brownish/olive,1
ulta,brûlée,1
ulta,btw,1
ulta,bubble,1
ulta,budget,1
ulta,bug,1
ulta,buildup,1
ulta,built,1
ulta,bulk,1
ulta,bullet,1
ulta,bummer,1
ulta,burt,1
ulta,business,1
ulta,busy,1
ulta,button,1
ulta,cabinet,1
ulta,caffeine,1
ulta,caked,1
ulta,cali,1
ulta,california,1
ulta,calling,1
ulta,camouflage,1
ulta,cancer,1
ulta,candle,1
ulta,cant,1
ulta,cantankerous,1
ulta,carry,1
ulta,cash,1
ulta,casted,1
ulta,casual,1
ulta,caution,1
ulta,cc,1
ulta,certificate,1
ulta,cerva,1
ulta,chance.ok,1
ulta,chap,1
ulta,chapstick,1
ulta,chef,1
ulta,chemical-y,1
ulta,chemically,1
ulta,cherry,1
ulta,chicago,1
ulta,chip,1
ulta,chocolatey,1
ulta,choosing,1
ulta,chosen,1
ulta,chronic,1
ulta,cider,1
ulta,circular,1
ulta,citrix,1
ulta,citrus/earth,1
ulta,claimed,1
ulta,claiming,1
ulta,classify,1
ulta,clean/vegan/no-silicone/mineral,1
ulta,cleanser—it,1
ulta,clicked,1
ulta,clinging,1
ulta,clinical,1
ulta,closest,1
ulta,clothes,1
ulta,clothing,1
ulta,clump,1
ulta,clumpy,1
ulta,coated,1
ulta,cocoa,1
ulta,cocokind,1
ulta,coconut-vanilla,1
ulta,code,1
ulta,collagen,1
ulta,collect,1
ulta,college,1
ulta,coloration,1
ulta,colorescience,1
ulta,colorful,1
ulta,combative,1
ulta,combination/dry,1
ulta,combination/oily,1
ulta,combine,1
ulta,combo-dry,1
ulta,combo/sensitive,1
ulta,comedogenic,1
ulta,comforted,1
ulta,commented,1
ulta,commenting,1
ulta,committed,1
ulta,committing,1
ulta,comparable,1
ulta,comparison,1
ulta,compatible,1
ulta,compelled,1
ulta,complaining,1
ulta,complected,1
ulta,component,1
ulta,conceal,1
ulta,concentrate,1
ulta,concentrated,1
ulta,concentration,1
ulta,conjunction,1
ulta,connoisseur,1
ulta,consequence,1
ulta,conservative,1
ulta,considerable,1
ulta,consideration,1
ulta,constant,1
ulta,consulting,1
ulta,consumer,1
ulta,contact,1
ulta,containing,1
ulta,content,1
ulta,contest,1
ulta,context,1
ulta,continuing,1
ulta,continuously,1
ulta,contour,1
ulta,controlled,1
ulta,controlling,1
ulta,controversy,1
ulta,convert,1
ulta,cooling/tingling,1
ulta,coral,1
ulta,corn,1
ulta,corrected,1
ulta,correlate,1
ulta,cosmetically,1
ulta,cosrx,1
ulta,cotton,1
ulta,couldnt,1
ulta,count,1
ulta,country,1
ulta,crack,1
ulta,cracked,1
ulta,cranky,1
ulta,cream-like,1
ulta,creamier,1
ulta,creamiscle,1
ulta,creasing,1
ulta,creator,1
ulta,creeping,1
ulta,crepe,1
ulta,criticism,1
ulta,cross,1
ulta,cruelity-free,1
ulta,crystal,1
ulta,cult,1
ulta,curb,1
ulta,customer-oriented,1
ulta,dairy,1
ulta,dallas,1
ulta,damaged,1
ulta,dandruff,1
ulta,dang,1
ulta,dare,1
ulta,dealbreaker,1
ulta,decide,1
ulta,decides,1
ulta,decision,1
ulta,decreased,1
ulta,dedication,1
ulta,deducted,1
ulta,deeply,1
ulta,defense,1
ulta,definately,1
ulta,definite,1
ulta,defintely,1
ulta,defying,1
ulta,dehydration-prone,1
ulta,delay,1
ulta,deliever,1
ulta,delighted,1
ulta,delta,1
ulta,demi,1
ulta,demographic,1
ulta,demonstration,1
ulta,dentist,1
ulta,depressed,1
ulta,derived,1
ulta,derma-e,1
ulta,deserves,1
ulta,designer,1
ulta,desire,1
ulta,desperation,1
ulta,despise,1
ulta,despises,1
ulta,dessert-scented,1
ulta,detect,1
ulta,detectable,1
ulta,detergent,1
ulta,deterrent,1
ulta,developing,1
ulta,devoted,1
ulta,devout,1
ulta,dewy-fy,1
ulta,dewy/bright,1
ulta,diagnosed,1
ulta,diagnosis,1
ulta,dickens,1
ulta,diet,1
ulta,differen,1
ulta,difference…,1
ulta,diluted,1
ulta,dime,1
ulta,dimensional,1
ulta,diminishes,1
ulta,diminishing,1
ulta,dior,1
ulta,dipping,1
ulta,disagree,1
ulta,disappearing,1
ulta,disappointment,1
ulta,disappoints,1
ulta,disastrous,1
ulta,discomfort,1
ulta,discount,1
ulta,discovering,1
ulta,discovery,1
ulta,disgusting,1
ulta,dispensing,1
ulta,disperse,1
ulta,dissipate,1
ulta,distort,1
ulta,ditch,1
ulta,divot,1
ulta,dob,1
ulta,doctor,1
ulta,dollar,1
ulta,dose,1
ulta,dot/smear,1
ulta,dotting,1
ulta,doubling,1
ulta,dough,1
ulta,downhill,1
ulta,downwards,1
ulta,drag,1
ulta,drag/tug,1
ulta,dramatically,1
ulta,drastic,1
ulta,drawer,1
ulta,dressing,1
ulta,dripping,1
ulta,drive,1
ulta,drooled,1
ulta,dry/dehydrated,1
ulta,dry/flakey,1
ulta,dry/flaky,1
ulta,dumped,1
ulta,dusting,1
ulta,duty,1
ulta,ease,1
ulta,east,1
ulta,eco,1
ulta,eczema-prone,1
ulta,edition,1
ulta,effective🤯,1
ulta,efficacy,1
ulta,effortless,1
ulta,effortlessly,1
ulta,ehhh,1
ulta,eliminate,1
ulta,elmer,1
ulta,elsewhere,1
ulta,em,1
ulta,embarrassed,1
ulta,embarrassment,1
ulta,employee,1
ulta,empty,1
ulta,en,1
ulta,encourages,1
ulta,endless,1
ulta,endocrine,1
ulta,energized,1
ulta,ensure,1
ulta,ensures,1
ulta,enter,1
ulta,enthralled,1
ulta,environmentally-friendly,1
ulta,epic,1
ulta,epidermal,1
ulta,epidermis,1
ulta,epsy,1
ulta,equal,1
ulta,equally,1
ulta,eradicated,1
ulta,errand,1
ulta,ester,1
ulta,estée,1
ulta,ethical/cruelty,1
ulta,ethos,1
ulta,etsy,1
ulta,evaporating,1
ulta,evened,1
ulta,event,1
ulta,everytime,1
ulta,evidence,1
ulta,evvveeerrrr,1
ulta,exact,1
ulta,excessively,1
ulta,exercising,1
ulta,exfoliants,1
ulta,exfoliator,1
ulta,existing,1
ulta,exit,1
ulta,expecting/wanting,1
ulta,experiencing,1
ulta,expert,1
ulta,exponentially,1
ulta,expression,1
ulta,exspensive,1
ulta,extensive,1
ulta,extra-sensitive,1
ulta,eyes/cheeks,1
ulta,fabulous,1
ulta,facor,1
ulta,factory,1
ulta,fading,1
ulta,faintly,1
ulta,fair-ish,1
ulta,fair-medium,1
ulta,fair/light,1
ulta,fair/medium,1
ulta,fairer/lighter,1
ulta,fall,1
ulta,fall/winter,1
ulta,fall/winter/spring,1
ulta,fallen,1
ulta,false,1
ulta,fam,1
ulta,fanatic,1
ulta,fault,1
ulta,favour,1
ulta,fear,1
ulta,feat,1
ulta,featherlight,1
ulta,feature,1
ulta,february,1
ulta,feedback,1
ulta,feel/smell,1
ulta,fence,1
ulta,fertility,1
ulta,fewer,1
ulta,figuring,1
ulta,filler,1
ulta,finiky,1
ulta,fir,1
ulta,firmed,1
ulta,fitting,1
ulta,fitzpatrick,1
ulta,fixed,1
ulta,flaking,1
ulta,flare-up,1
ulta,flash,1
ulta,flavor,1
ulta,flower,1
ulta,fluffy,1
ulta,fluke,1
ulta,fluoride,1
ulta,flush,1
ulta,fo,1
ulta,folllow,1
ulta,followed,1
ulta,food,1
ulta,for.some,1
ulta,foreverrr,1
ulta,forge,1
ulta,formed,1
ulta,forming,1
ulta,fornula,1
ulta,forty,1
ulta,fragrance-sensitive,1
ulta,freaking,1
ulta,freckle,1
ulta,freckled,1
ulta,free/plant-based/reef-safe/all,1
ulta,frequency,1
ulta,frequent,1
ulta,friday,1
ulta,front,1
ulta,frosting,1
ulta,frosty,1
ulta,frustrating,1
ulta,function,1
ulta,funky,1
ulta,funny,1
ulta,g,1
ulta,garbage,1
ulta,gasp,1
ulta,gem,1
ulta,genetic,1
ulta,ghostly,1
ulta,gifting,1
ulta,gimmicky,1
ulta,ginger,1
ulta,ginzing,1
ulta,glambag,1
ulta,glance,1
ulta,glenda,1
ulta,glitter,1
ulta,glob,1
ulta,gloppy,1
ulta,glossier,1
ulta,glossy/reflective,1
ulta,glowly,1
ulta,glowy-finish,1
ulta,glue,1
ulta,glycerin,1
ulta,glycolic,1
ulta,gma,1
ulta,goat,1
ulta,goldilocks,1
ulta,goooddd,1
ulta,goopy,1
ulta,gr,1
ulta,grabbed,1
ulta,grade,1
ulta,grateful,1
ulta,gravely,1
ulta,grayish-white,1
ulta,greasier,1
ulta,greasy-hair,1
ulta,greasy/oily,1
ulta,great-like,1
ulta,greatly,1
ulta,greatness,1
ulta,greezy,1
ulta,greyish,1
ulta,grime,1
ulta,grimy,1
ulta,grit,1
ulta,gritty,1
ulta,growing,1
ulta,grows,1
ulta,guaranteed,1
ulta,habit,1
ulta,hairline/lashes/brows,1
ulta,halloween,1
ulta,handful,1
ulta,handled,1
ulta,hang,1
ulta,happiness,1
ulta,harass,1
ulta,hardly,1
ulta,hath,1
ulta,havoc,1
ulta,heal,1
ulta,heat,1
ulta,heatwave,1
ulta,heightened,1
ulta,hello,1
ulta,henriksen,1
ulta,herbivore,1
ulta,hereditary,1
ulta,hi,1
ulta,hiccup,1
ulta,high-end,1
ulta,hiking,1
ulta,history,1
ulta,hoarder,1
ulta,holographic,1
ulta,homemade,1
ulta,homeopathy,1
ulta,homosalate,1
ulta,honesty,1
ulta,honor,1
ulta,hooded,1
ulta,hormone,1
ulta,horrendous,1
ulta,hospital,1
ulta,hubby,1
ulta,hug,1
ulta,human,1
ulta,hyaluronics,1
ulta,hyrum,1
ulta,icecream,1
ulta,icky,1
ulta,ignore,1
ulta,image,1
ulta,impact,1
ulta,impacting,1
ulta,impeccably,1
ulta,importance,1
ulta,impressively,1
ulta,impulse,1
ulta,in-store,1
ulta,inc,1
ulta,incentive,1
ulta,inch,1
ulta,inclined,1
ulta,includes,1
ulta,inclusive,1
ulta,inclusiveness,1
ulta,incompatible,1
ulta,incorporate,1
ulta,incorporating,1
ulta,increasingly,1
ulta,indian,1
ulta,indicated,1
ulta,indie,1
ulta,indulge,1
ulta,industry,1
ulta,inflame,1
ulta,influencer,1
ulta,influencers,1
ulta,information,1
ulta,injecting,1
ulta,injection,1
ulta,inkey,1
ulta,insecure,1
ulta,insist,1
ulta,insoluble,1
ulta,inspired,1
ulta,intend,1
ulta,inter,1
ulta,interaction,1
ulta,interested,1
ulta,interesting,1
ulta,intervention,1
ulta,intothegloss,1
ulta,intrigued,1
ulta,introduce,1
ulta,introducing,1
ulta,introductory,1
ulta,invest,1
ulta,invigorating,1
ulta,invisibly,1
ulta,iridescence,1
ulta,iridescent,1
ulta,irks,1
ulta,iron,1
ulta,irritable,1
ulta,irritant,1
ulta,irritation/clogging,1
ulta,island,1
ulta,isnt,1
ulta,isotretinoin,1
ulta,itb,1
ulta,itching,1
ulta,itd,1
ulta,item/items,1
ulta,iv,1
ulta,iâm,1
ulta,january,1
ulta,jart,1
ulta,jawline,1
ulta,jolly,1
ulta,josie,1
ulta,joyful,1
ulta,judging,1
ulta,junkie,1
ulta,jurlique,1
ulta,k,1
ulta,k-beauty,1
ulta,keratosis,1
ulta,kicker,1
ulta,kiehls,1
ulta,kinship-please,1
ulta,kinship.❤,1
ulta,kiss,1
ulta,knocked,1
ulta,knocking,1
ulta,known,1
ulta,kombucha,1
ulta,krispie,1
ulta,l,1
ulta,lab,1
ulta,label,1
ulta,labeled,1
ulta,lack,1
ulta,lactic,1
ulta,lady,1
ulta,lake,1
ulta,lancôme,1
ulta,landed,1
ulta,largely,1
ulta,laser,1
ulta,late,1
ulta,latest,1
ulta,lathering,1
ulta,lauder,1
ulta,launching,1
ulta,lauryl,1
ulta,layered,1
ulta,laying,1
ulta,lazy,1
ulta,lead,1
ulta,leading,1
ulta,learn,1
ulta,lee,1
ulta,leftover,1
ulta,legitimate,1
ulta,letdown,1
ulta,letting,1
ulta,liar,1
ulta,licensed,1
ulta,lid,1
ulta,lifesaver,1
ulta,lift,1
ulta,light-weight,1
ulta,light/medium,1
ulta,lighter/no,1
ulta,lightest,1
ulta,lightly-not,1
ulta,lightness,1
ulta,lightskin,1
ulta,lil,1
ulta,limited,1
ulta,limited-edition,1
ulta,limonene/parfum,1
ulta,linalool/parfum,1
ulta,lingering,1
ulta,liquid,1
ulta,listened,1
ulta,listening,1
ulta,lit,1
ulta,literal,1
ulta,lively,1
ulta,local,1
ulta,lock,1
ulta,locked,1
ulta,lol^,1
ulta,loli,1
ulta,longest,1
ulta,look/feel,1
ulta,looke,1
ulta,loooong,1
ulta,loooove,1
ulta,looove,1
ulta,loosing,1
ulta,lose,1
ulta,loss,1
ulta,loud,1
ulta,loveeee,1
ulta,loveeeee,1
ulta,lovekinship❤,1
ulta,low-waste,1
ulta,lucky,1
ulta,luscious,1
ulta,luxury,1
ulta,lying,1
ulta,mac,1
ulta,maelove,1
ulta,magically,1
ulta,maintenance,1
ulta,majority,1
ulta,makeuppy,1
ulta,male,1
ulta,man,1
ulta,manageable,1
ulta,managing,1
ulta,mango,1
ulta,manual,1
ulta,manufacture,1
ulta,maple,1
ulta,maran,1
ulta,marathon,1
ulta,marine,1
ulta,mario,1
ulta,marked,1
ulta,marketed,1
ulta,marshmallow-ish,1
ulta,marshmallow-y,1
ulta,marshmello,1
ulta,marshmellow,1
ulta,marshmellow-y,1
ulta,marshmellowy,1
ulta,masking,1
ulta,massage,1
ulta,matte/glowy-not-greasy,1
ulta,matte/smaller,1
ulta,mattescreen,1
ulta,matti-fy,1
ulta,mattified,1
ulta,md,1
ulta,mdsolarscience,1
ulta,meaning,1
ulta,medium-dark,1
ulta,meet,1
ulta,melanin-rich,1
ulta,mello,1
ulta,mentioned-it,1
ulta,messed,1
ulta,met,1
ulta,method,1
ulta,micellar,1
ulta,microbiome,1
ulta,microdermabrasion,1
ulta,mid,1
ulta,middle,1
ulta,migraine,1
ulta,mildly,1
ulta,military,1
ulta,million,1
ulta,mineral-based,1
ulta,mineral/physical,1
ulta,minimalamount,1
ulta,minimized,1
ulta,minimizing,1
ulta,minimum,1
ulta,misdiagnosed,1
ulta,misleading,1
ulta,mistaken,1
ulta,moderation,1
ulta,moisturising,1
ulta,moisturizer.love,1
ulta,mommy,1
ulta,monthly,1
ulta,moreso,1
ulta,mother,1
ulta,mother-in-law,1
ulta,motion,1
ulta,mouse-cream,1
ulta,movement,1
ulta,multitasker,1
ulta,must-buy,1
ulta,musty,1
ulta,mychelle,1
ulta,nah,1
ulta,nail,1
ulta,nailed,1
ulta,nano,1
ulta,nars,1
ulta,natural-feeling,1
ulta,natural/non-greasy,1
ulta,nature,1
ulta,nay,1
ulta,near-immediate,1
ulta,nee,1
ulta,negatively,1
ulta,negligible,1
ulta,neon,1
ulta,neutralizes,1
ulta,neutralizing,1
ulta,nevative,1
ulta,neverending,1
ulta,newborn,1
ulta,news,1
ulta,niacinamide,1
ulta,nilotica,1
ulta,nip,1
ulta,non-cloying,1
ulta,non-existent,1
ulta,non-irritating,1
ulta,non-mineral,1
ulta,non-oily,1
ulta,non-pore,1
ulta,non-tinted,1
ulta,nonstop,1
ulta,normal-oily,1
ulta,normal/oily,1
ulta,northeast,1
ulta,notable,1
ulta,noticeably,1
ulta,noting,1
ulta,nourishes,1
ulta,nowhere,1
ulta,nozzle,1
ulta,nurturing,1
ulta,oatmeal,1
ulta,oatmilk,1
ulta,ofcs,1
ulta,off/sheet,1
ulta,offensive,1
ulta,officially,1
ulta,oily/dry,1
ulta,oily/shiny,1
ulta,older,1
ulta,ole,1
ulta,olfactory,1
ulta,omit,1
ulta,one…,1
ulta,opt,1
ulta,opted,1
ulta,optimal,1
ulta,oral,1
ulta,orangesicle,1
ulta,orangish,1
ulta,ordeal,1
ulta,origin,1
ulta,ot,1
ulta,outcome,1
ulta,outdoors,1
ulta,outline,1
ulta,output.i,1
ulta,outrageous,1
ulta,outweighs,1
ulta,over-drying,1
ulta,over-stripping,1
ulta,over/under,1
ulta,overcast,1
ulta,overexfoliated,1
ulta,overpower,1
ulta,overproduce,1
ulta,override,1
ulta,overtime,1
ulta,overtop,1
ulta,overwhelmingly,1
ulta,owe,1
ulta,pacifica,1
ulta,packed,1
ulta,pale/light,1
ulta,pale/reddish,1
ulta,paler,1
ulta,palm,1
ulta,pampered,1
ulta,pandemic,1
ulta,paragraph,1
ulta,particle,1
ulta,partner,1
ulta,passionate,1
ulta,pastry,1
ulta,patchiness,1
ulta,patchy,1
ulta,patting,1
ulta,paula,1
ulta,peaceful,1
ulta,peachy,1
ulta,peg,1
ulta,penetrate,1
ulta,penny,1
ulta,perfectected,1
ulta,perform,1
ulta,persistent,1
ulta,personality,1
ulta,perusing,1
ulta,pesky,1
ulta,pete,1
ulta,peterolium,1
ulta,petty,1
ulta,phase,1
ulta,phenomenal,1
ulta,phenoxyethanol,1
ulta,photo,1
ulta,physicans,1
ulta,pigmented,1
ulta,pilaris,1
ulta,pill-y,1
ulta,pill/ball,1
ulta,pillowy,1
ulta,pilly,1
ulta,pinch,1
ulta,pineapple,1
ulta,pink-ish,1
ulta,pink/cool,1
ulta,pink/orange,1
ulta,pink/white,1
ulta,pivot,1
ulta,plague,1
ulta,planning,1
ulta,plant-based,1
ulta,play-doh,1
ulta,plead,1
ulta,pleasant-and,1
ulta,pleasing,1
ulta,pls,1
ulta,plumpness,1
ulta,pocket,1
ulta,polite,1
ulta,polka-dotted,1
ulta,poor,1
ulta,pop,1
ulta,popped,1
ulta,popping,1
ulta,pore-cleaning,1
ulta,poring,1
ulta,post-application,1
ulta,postpartum,1
ulta,potent,1
ulta,potentially,1
ulta,powerhouse,1
ulta,praise,1
ulta,pre-teen,1
ulta,preferred,1
ulta,prefers,1
ulta,pregnancy,1
ulta,pregnant,1
ulta,premium,1
ulta,prepared,1
ulta,prepped,1
ulta,prescribed,1
ulta,present,1
ulta,press,1
ulta,pressed,1
ulta,preventative,1
ulta,prevented,1
ulta,prewash,1
ulta,prime,1
ulta,princess,1
ulta,prioritizing,1
ulta,probe,1
ulta,problematic,1
ulta,proceeds,1
ulta,processed,1
ulta,produce,1
ulta,productive,1
ulta,products/brand,1
ulta,prof,1
ulta,program,1
ulta,prominent,1
ulta,promising,1
ulta,pronounced,1
ulta,property,1
ulta,protective,1
ulta,proved,1
ulta,provided,1
ulta,published,1
ulta,puff,1
ulta,puffy,1
ulta,pull,1
ulta,pulsing,1
ulta,pun,1
ulta,punch,1
ulta,pungent,1
ulta,purely,1
ulta,purged,1
ulta,purify,1
ulta,purito,1
ulta,purple-ish,1
ulta,purple/white,1
ulta,purpose,1
ulta,push,1
ulta,quarantine,1
ulta,quicker,1
ulta,r,1
ulta,raccoon,1
ulta,radiating,1
ulta,ramon,1
ulta,ran,1
ulta,rancher,1
ulta,range,1
ulta,rarity,1
ulta,rash-like,1
ulta,rate,1
ulta,raving,1
ulta,rcvd,1
ulta,rd,1
ulta,re-applying,1
ulta,re-ordering,1
ulta,re-purchase,1
ulta,reacted,1
ulta,reacts,1
ulta,ready,1
ulta,realistic,1
ulta,realizing,1
ulta,reapplications,1
ulta,reapplies,1
ulta,reasonably,1
ulta,rebut,1
ulta,rebuy,1
ulta,rebuying,1
ulta,recced,1
ulta,reccommend,1
ulta,recent,1
ulta,receptor,1
ulta,recieved,1
ulta,recommends,1
ulta,record,1
ulta,recovery,1
ulta,redhead,1
ulta,referred,1
ulta,reflective,1
ulta,reflectiveness,1
ulta,reflects,1
ulta,reformulate,1
ulta,reformulated,1
ulta,reformulating,1
ulta,regarding,1
ulta,regret,1
ulta,related,1
ulta,relatively,1
ulta,relax,1
ulta,relaxation,1
ulta,released,1
ulta,relentlessly,1
ulta,relieved,1
ulta,relieving,1
ulta,remains,1
ulta,remarkable,1
ulta,remind,1
ulta,removing,1
ulta,reordering,1
ulta,repeat,1
ulta,replacing,1
ulta,replenish,1
ulta,report,1
ulta,require,1
ulta,required,1
ulta,researched,1
ulta,resilient,1
ulta,resort,1
ulta,responsive,1
ulta,rested,1
ulta,restored,1
ulta,resurfacing,1
ulta,retains,1
ulta,retin-a,1
ulta,retinal,1
ulta,revived,1
ulta,rhino,1
ulta,rice,1
ulta,ride,1
ulta,rinsed,1
ulta,rise,1
ulta,rival,1
ulta,rly,1
ulta,rn,1
ulta,rochay-pose,1
ulta,rock,1
ulta,rolled,1
ulta,roller,1
ulta,romanticizing,1
ulta,rose-scented,1
ulta,rotate,1
ulta,rountine,1
ulta,routinely,1
ulta,runner,1
ulta,runnier,1
ulta,saids,1
ulta,sake,1
ulta,salt,1
ulta,sand,1
ulta,sand-like,1
ulta,saved,1
ulta,scandal,1
ulta,scary,1
ulta,scent-free,1
ulta,school,1
ulta,science,1
ulta,science-forward,1
ulta,scored,1
ulta,scrape,1
ulta,scratchy,1
ulta,screaming,1
ulta,scrubbing,1
ulta,scrubby,1
ulta,season,1
ulta,second/third,1
ulta,secret,1
ulta,self-care,1
ulta,self-love,1
ulta,self-tanner,1
ulta,selfies,1
ulta,sell,1
ulta,selling,1
ulta,semi,1
ulta,semi-transparent,1
ulta,sensetive,1
ulta,sensitive-combo,1
ulta,sensitive-to-the-touch,1
ulta,sensitive/combo,1
ulta,sensitive/dehydrated,1
ulta,sensitization,1
ulta,separated,1
ulta,separation,1
ulta,sephora,1
ulta,serum/mask,1
ulta,served,1
ulta,session,1
ulta,setting,1
ulta,settled,1
ulta,sfp,1
ulta,shake,1
ulta,shame,1
ulta,sheer/skin,1
ulta,shelf,1
ulta,shield,1
ulta,shift,1
ulta,shiny/greasy,1
ulta,ship,1
ulta,shocked,1
ulta,shone,1
ulta,shop,1
ulta,shout,1
ulta,shrinking,1
ulta,shrunk,1
ulta,si,1
ulta,significant,1
ulta,silica,1
ulta,silicone-based,1
ulta,simpl,1
ulta,simplest,1
ulta,simplified,1
ulta,simultaneously,1
ulta,sincerely,1
ulta,sinking,1
ulta,sister-in-law,1
ulta,six,1
ulta,size/price,1
ulta,skin-no,1
ulta,skin-nothing,1
ulta,skindeep,1
ulta,skintone,1
ulta,sku,1
ulta,slap,1
ulta,slathered,1
ulta,slimey,1
ulta,slowed,1
ulta,slowly,1
ulta,slowy,1
ulta,smart,1
ulta,smell-and,1
ulta,smelly,1
ulta,smile,1
ulta,smoothes,1
ulta,snag,1
ulta,snail,1
ulta,snap,1
ulta,snow,1
ulta,sodium,1
ulta,soften,1
ulta,softest,1
ulta,solar,1
