,normalized_url,unibi_word,tfidf
7,javycoffee.com,cappuccino_instantly,1.4054651081081644
7,javycoffee.com,instantly_flavor,1.4054651081081644
7,javycoffee.com,little_reluctant,1.4054651081081644
8,javycoffee.com,saving_versus,1.4054651081081644
8,javycoffee.com,cost_saving,1.4054651081081644
8,javycoffee.com,damn,1.4054651081081644
8,javycoffee.com,incredible_cost,1.4054651081081644
8,javycoffee.com,need_drive,1.4054651081081644
8,javycoffee.com,straw,1.4054651081081644
8,javycoffee.com,straw_missing,1.4054651081081644
8,javycoffee.com,whole_damn,1.4054651081081644
8,javycoffee.com,amount_bold,1.4054651081081644
8,javycoffee.com,damn_life,1.4054651081081644
8,javycoffee.com,say_teaspoon,1.4054651081081644
8,javycoffee.com,quite_amount,1.4054651081081644
8,javycoffee.com,every_need,1.4054651081081644
8,javycoffee.com,convenient_incredible,1.4054651081081644
8,javycoffee.com,versus,1.4054651081081644
8,javycoffee.com,teaspoon_quite,1.4054651081081644
8,javycoffee.com,versus_buying,1.4054651081081644
8,javycoffee.com,absolutely_say,1.4054651081081644
8,javycoffee.com,cup_straw,1.4054651081081644
9,javycoffee.com,strong_quick,1.4054651081081644
10,javycoffee.com,water_started,1.4054651081081644
10,javycoffee.com,company_recommends,1.4054651081081644
10,javycoffee.com,alien,1.4054651081081644
10,javycoffee.com,creamer_taste,1.4054651081081644
10,javycoffee.com,taste_gone,1.4054651081081644
10,javycoffee.com,drinking_glass,1.4054651081081644
10,javycoffee.com,gone_tablespoon,1.4054651081081644
10,javycoffee.com,carefully,1.4054651081081644
10,javycoffee.com,per_carefully,1.4054651081081644
10,javycoffee.com,chest_alien,1.4054651081081644
10,javycoffee.com,tablespoon_able,1.4054651081081644
10,javycoffee.com,add_splash,1.4054651081081644
10,javycoffee.com,recommends,1.4054651081081644
10,javycoffee.com,concentrate_water,1.4054651081081644
10,javycoffee.com,heart_burst,1.4054651081081644
10,javycoffee.com,heart,1.4054651081081644
10,javycoffee.com,chest,1.4054651081081644
10,javycoffee.com,recommends_teaspoon,1.4054651081081644
10,javycoffee.com,burst,1.4054651081081644
10,javycoffee.com,started_teaspoon,1.4054651081081644
10,javycoffee.com,glass_heart,1.4054651081081644
10,javycoffee.com,able_coffee,1.4054651081081644
10,javycoffee.com,burst_chest,1.4054651081081644
10,javycoffee.com,creamer_point,1.4054651081081644
10,javycoffee.com,carefully_measured,1.4054651081081644
10,javycoffee.com,splash_creamer,1.4054651081081644
10,javycoffee.com,measured_water,1.4054651081081644
10,javycoffee.com,point_drinking,1.4054651081081644
10,javycoffee.com,tablespoon_concentrate,1.4054651081081644
10,javycoffee.com,teaspoon_tablespoon,1.4054651081081644
11,javycoffee.com,vary_strength,1.4054651081081644
11,javycoffee.com,vary,1.4054651081081644
11,javycoffee.com,tasty_quite,1.4054651081081644
11,javycoffee.com,well_worth,1.4054651081081644
11,javycoffee.com,complexity,1.4054651081081644
11,javycoffee.com,worth_buying,1.4054651081081644
11,javycoffee.com,press_brew,1.4054651081081644
11,javycoffee.com,strength_iced,1.4054651081081644
11,javycoffee.com,summer_easy,1.4054651081081644
11,javycoffee.com,coffee_summer,1.4054651081081644
11,javycoffee.com,complexity_usual,1.4054651081081644
11,javycoffee.com,usual_french,1.4054651081081644
11,javycoffee.com,use_vary,1.4054651081081644
11,javycoffee.com,quite_complexity,1.4054651081081644
11,javycoffee.com,brew_well,1.4054651081081644
12,javycoffee.com,indulge,1.4054651081081644
12,javycoffee.com,ice_rarely,1.4054651081081644
12,javycoffee.com,simple_process,1.4054651081081644
12,javycoffee.com,rarely,1.4054651081081644
12,javycoffee.com,process_taste,1.4054651081081644
12,javycoffee.com,lover_hate,1.4054651081081644
12,javycoffee.com,rarely_indulge,1.4054651081081644
12,javycoffee.com,taking_time,1.4054651081081644
12,javycoffee.com,big_decided,1.4054651081081644
12,javycoffee.com,brew_ice,1.4054651081081644
12,javycoffee.com,indulge_unless,1.4054651081081644
12,javycoffee.com,hate_taking,1.4054651081081644
12,javycoffee.com,want_spend,1.4054651081081644
12,javycoffee.com,spend_big,1.4054651081081644
12,javycoffee.com,taking,1.4054651081081644
13,javycoffee.com,convenience_unbeatable,1.4054651081081644
13,javycoffee.com,unbeatable_always,1.4054651081081644
13,javycoffee.com,able_whip,1.4054651081081644
13,javycoffee.com,brew_second,1.4054651081081644
13,javycoffee.com,always_move,1.4054651081081644
13,javycoffee.com,school_able,1.4054651081081644
13,javycoffee.com,whip_cold,1.4054651081081644
13,javycoffee.com,move_school,1.4054651081081644
13,javycoffee.com,second_valuable,1.4054651081081644
13,javycoffee.com,valuable,1.4054651081081644
13,javycoffee.com,unbeatable,1.4054651081081644
14,javycoffee.com,take_little,1.4054651081081644
14,javycoffee.com,room_yummay,1.4054651081081644
14,javycoffee.com,little_room,1.4054651081081644
14,javycoffee.com,yummay,1.4054651081081644
15,javycoffee.com,fashion_elevated,1.4054651081081644
15,javycoffee.com,arrived_timely,1.4054651081081644
15,javycoffee.com,timely,1.4054651081081644
15,javycoffee.com,elevated,1.4054651081081644
15,javycoffee.com,elevated_coffee,1.4054651081081644
15,javycoffee.com,timely_fashion,1.4054651081081644
15,javycoffee.com,fashion,1.4054651081081644
16,javycoffee.com,need_measure,1.4054651081081644
16,javycoffee.com,convinced_try,1.4054651081081644
16,javycoffee.com,stuff_fence,1.4054651081081644
16,javycoffee.com,found_need,1.4054651081081644
16,javycoffee.com,easy_quite,1.4054651081081644
16,javycoffee.com,measure_stuff,1.4054651081081644
16,javycoffee.com,cup_first,1.4054651081081644
16,javycoffee.com,fence_give,1.4054651081081644
16,javycoffee.com,measure,1.4054651081081644
16,javycoffee.com,fence,1.4054651081081644
16,javycoffee.com,quickly_found,1.4054651081081644
16,javycoffee.com,super_smooth,1.4054651081081644
16,javycoffee.com,bit_cup,1.4054651081081644
16,javycoffee.com,quite_strong,1.4054651081081644
16,javycoffee.com,time_quickly,1.4054651081081644
16,javycoffee.com,convinced,1.4054651081081644
16,javycoffee.com,review_convinced,1.4054651081081644
16,javycoffee.com,strong_poured,1.4054651081081644
16,javycoffee.com,hesitant_review,1.4054651081081644
17,javycoffee.com,dang_coffee,1.4054651081081644
17,javycoffee.com,dang,1.4054651081081644
18,javycoffee.com,much_price,1.4054651081081644
18,javycoffee.com,definitely_life,1.4054651081081644
18,javycoffee.com,video_huge,1.4054651081081644
18,javycoffee.com,lover_coffee,1.4054651081081644
18,javycoffee.com,definitely_everyone,1.4054651081081644
18,javycoffee.com,crisp_strong,1.4054651081081644
18,javycoffee.com,price_definitely,1.4054651081081644
18,javycoffee.com,taste_crisp,1.4054651081081644
18,javycoffee.com,expectation_much,1.4054651081081644
18,javycoffee.com,life_expectation,1.4054651081081644
19,javycoffee.com,really_convenience,1.4054651081081644
20,javycoffee.com,batch_threw,1.4054651081081644
20,javycoffee.com,gold,1.4054651081081644
20,javycoffee.com,making_pot,1.4054651081081644
20,javycoffee.com,instagram_made,1.4054651081081644
20,javycoffee.com,stale,1.4054651081081644
20,javycoffee.com,shame,1.4054651081081644
20,javycoffee.com,ise,1.4054651081081644
20,javycoffee.com,put_finger,1.4054651081081644
20,javycoffee.com,threw,1.4054651081081644
20,javycoffee.com,could_put,1.4054651081081644
20,javycoffee.com,stale_coffee,1.4054651081081644
20,javycoffee.com,made_think,1.4054651081081644
20,javycoffee.com,old_batch,1.4054651081081644
20,javycoffee.com,mean_ill,1.4054651081081644
20,javycoffee.com,ill,1.4054651081081644
20,javycoffee.com,lazy_feel,1.4054651081081644
20,javycoffee.com,ill_ise,1.4054651081081644
20,javycoffee.com,coffee_old,1.4054651081081644
20,javycoffee.com,buy_shame,1.4054651081081644
20,javycoffee.com,pot_buy,1.4054651081081644
20,javycoffee.com,taste_morning,1.4054651081081644
20,javycoffee.com,ise_iced,1.4054651081081644
20,javycoffee.com,liquid_gold,1.4054651081081644
20,javycoffee.com,think_liquid,1.4054651081081644
20,javycoffee.com,taste_stale,1.4054651081081644
20,javycoffee.com,finger_taste,1.4054651081081644
20,javycoffee.com,shame_review,1.4054651081081644
20,javycoffee.com,review_instagram,1.4054651081081644
20,javycoffee.com,feel_making,1.4054651081081644
20,javycoffee.com,threw_mean,1.4054651081081644
21,javycoffee.com,wish_little,1.4054651081081644
21,javycoffee.com,would_wish,1.4054651081081644
21,javycoffee.com,little_cheaper,1.4054651081081644
21,javycoffee.com,wish,1.4054651081081644
21,javycoffee.com,wow_really,1.4054651081081644
22,javycoffee.com,recent,1.4054651081081644
22,javycoffee.com,recent_camping,1.4054651081081644
22,javycoffee.com,convenience_road,1.4054651081081644
22,javycoffee.com,bought_recent,1.4054651081081644
22,javycoffee.com,road_taste,1.4054651081081644
22,javycoffee.com,trip_convenience,1.4054651081081644
23,javycoffee.com,messy_pouring,1.4054651081081644
23,javycoffee.com,messy,1.4054651081081644
23,javycoffee.com,thing_bit,1.4054651081081644
23,javycoffee.com,taste_compactness,1.4054651081081644
23,javycoffee.com,version_want,1.4054651081081644
23,javycoffee.com,night_thing,1.4054651081081644
23,javycoffee.com,bit_messy,1.4054651081081644
23,javycoffee.com,compactness_decaf,1.4054651081081644
23,javycoffee.com,pouring_teaspoon,1.4054651081081644
23,javycoffee.com,want_night,1.4054651081081644
23,javycoffee.com,teaspoon_amazing,1.4054651081081644
23,javycoffee.com,compactness,1.4054651081081644
24,javycoffee.com,tomorrow,1.4054651081081644
24,javycoffee.com,creamer_definitely,1.4054651081081644
24,javycoffee.com,try_reading,1.4054651081081644
24,javycoffee.com,ran_across,1.4054651081081644
24,javycoffee.com,vanilla_almond,1.4054651081081644
24,javycoffee.com,coffee_buy,1.4054651081081644
24,javycoffee.com,future_ditching,1.4054651081081644
24,javycoffee.com,across_add,1.4054651081081644
24,javycoffee.com,reading,1.4054651081081644
24,javycoffee.com,add_instagram,1.4054651081081644
24,javycoffee.com,try_first,1.4054651081081644
24,javycoffee.com,ran,1.4054651081081644
24,javycoffee.com,time_vanilla,1.4054651081081644
24,javycoffee.com,definitely_future,1.4054651081081644
24,javycoffee.com,instagram_decided,1.4054651081081644
24,javycoffee.com,milk_tomorrow,1.4054651081081644
24,javycoffee.com,review_try,1.4054651081081644
24,javycoffee.com,reading_review,1.4054651081081644
24,javycoffee.com,mix_cold,1.4054651081081644
24,javycoffee.com,ditching,1.4054651081081644
24,javycoffee.com,ditching_coffee,1.4054651081081644
24,javycoffee.com,tomorrow_going,1.4054651081081644
25,javycoffee.com,individual_coffee,1.4054651081081644
25,javycoffee.com,buying_individual,1.4054651081081644
25,javycoffee.com,easier_cheaper,1.4054651081081644
25,javycoffee.com,individual,1.4054651081081644
25,javycoffee.com,cheaper_buying,1.4054651081081644
26,javycoffee.com,coffee_junky,1.4054651081081644
26,javycoffee.com,pour_hot,1.4054651081081644
26,javycoffee.com,junky_pour,1.4054651081081644
26,javycoffee.com,ice_anymore,1.4054651081081644
26,javycoffee.com,literally_perfect,1.4054651081081644
26,javycoffee.com,junky,1.4054651081081644
27,javycoffee.com,addicted_coffee,1.4054651081081644
27,javycoffee.com,continue_buy,1.4054651081081644
27,javycoffee.com,easy_road,1.4054651081081644
27,javycoffee.com,water_taste,1.4054651081081644
27,javycoffee.com,mix_ice,1.4054651081081644
27,javycoffee.com,cup_mix,1.4054651081081644
27,javycoffee.com,smooth_continue,1.4054651081081644
27,javycoffee.com,road_make,1.4054651081081644
28,javycoffee.com,tasty_new,1.4054651081081644
28,javycoffee.com,morning_easier,1.4054651081081644
28,javycoffee.com,full_favorite,1.4054651081081644
28,javycoffee.com,liquid_quick,1.4054651081081644
28,javycoffee.com,easy_spoon,1.4054651081081644
29,javycoffee.com,coffee_better,1.4054651081081644
29,javycoffee.com,better_bring,1.4054651081081644
29,javycoffee.com,bring_entire,1.4054651081081644
29,javycoffee.com,anywhere_go,1.4054651081081644
29,javycoffee.com,delivery_nice,1.4054651081081644
29,javycoffee.com,entire,1.4054651081081644
29,javycoffee.com,quick_delivery,1.4054651081081644
29,javycoffee.com,nice_substitute,1.4054651081081644
29,javycoffee.com,entire_anywhere,1.4054651081081644
29,javycoffee.com,substitute_iced,1.4054651081081644
30,javycoffee.com,coffee_habit,1.4054651081081644
30,javycoffee.com,use_help,1.4054651081081644
30,javycoffee.com,going_camping,1.4054651081081644
30,javycoffee.com,trip_conversion,1.4054651081081644
30,javycoffee.com,snap,1.4054651081081644
30,javycoffee.com,delicious_full,1.4054651081081644
30,javycoffee.com,added_bonus,1.4054651081081644
30,javycoffee.com,snap_without,1.4054651081081644
30,javycoffee.com,bonus_going,1.4054651081081644
30,javycoffee.com,habit_convenient,1.4054651081081644
30,javycoffee.com,drop_filtered,1.4054651081081644
30,javycoffee.com,full_dark,1.4054651081081644
30,javycoffee.com,dark_flavor,1.4054651081081644
30,javycoffee.com,go_added,1.4054651081081644
30,javycoffee.com,without_hassle,1.4054651081081644
30,javycoffee.com,convenient_drop,1.4054651081081644
30,javycoffee.com,conversion_morning,1.4054651081081644
30,javycoffee.com,cream_ice,1.4054651081081644
30,javycoffee.com,conversion,1.4054651081081644
30,javycoffee.com,morning_brew,1.4054651081081644
30,javycoffee.com,help_curb,1.4054651081081644
30,javycoffee.com,brew_snap,1.4054651081081644
30,javycoffee.com,curb,1.4054651081081644
30,javycoffee.com,curb_starbucks,1.4054651081081644
31,javycoffee.com,forward_trying,1.4054651081081644
31,javycoffee.com,trying_drink,1.4054651081081644
31,javycoffee.com,coffee_look,1.4054651081081644
31,javycoffee.com,drink_flavor,1.4054651081081644
31,javycoffee.com,coffee_place,1.4054651081081644
31,javycoffee.com,place_impressed,1.4054651081081644
32,javycoffee.com,highly_keurig,1.4054651081081644
32,javycoffee.com,going_quite,1.4054651081081644
32,javycoffee.com,melting_ice,1.4054651081081644
32,javycoffee.com,electric_tea,1.4054651081081644
32,javycoffee.com,couple_tsps,1.4054651081081644
32,javycoffee.com,reflect,1.4054651081081644
32,javycoffee.com,kettle_keep,1.4054651081081644
32,javycoffee.com,nice_iced,1.4054651081081644
32,javycoffee.com,keurig_going,1.4054651081081644
32,javycoffee.com,add_couple,1.4054651081081644
32,javycoffee.com,lonely,1.4054651081081644
32,javycoffee.com,make_reflect,1.4054651081081644
32,javycoffee.com,tea_kettle,1.4054651081081644
32,javycoffee.com,boil_electric,1.4054651081081644
32,javycoffee.com,keep_office,1.4054651081081644
32,javycoffee.com,liquid_boil,1.4054651081081644
32,javycoffee.com,office_add,1.4054651081081644
32,javycoffee.com,quite_lonely,1.4054651081081644
32,javycoffee.com,melting,1.4054651081081644
32,javycoffee.com,alone_neutral,1.4054651081081644
32,javycoffee.com,put_coffee,1.4054651081081644
32,javycoffee.com,ice_highly,1.4054651081081644
32,javycoffee.com,worry_hot,1.4054651081081644
32,javycoffee.com,javy_morning,1.4054651081081644
32,javycoffee.com,concentrated_liquid,1.4054651081081644
32,javycoffee.com,clean_tasting,1.4054651081081644
32,javycoffee.com,add_put,1.4054651081081644
32,javycoffee.com,electric,1.4054651081081644
32,javycoffee.com,neutral,1.4054651081081644
32,javycoffee.com,coffee_worry,1.4054651081081644
32,javycoffee.com,tsps_javy,1.4054651081081644
32,javycoffee.com,want_nice,1.4054651081081644
32,javycoffee.com,tasting_javy,1.4054651081081644
32,javycoffee.com,reflect_alone,1.4054651081081644
32,javycoffee.com,kettle,1.4054651081081644
32,javycoffee.com,tsps,1.4054651081081644
32,javycoffee.com,neutral_base,1.4054651081081644
32,javycoffee.com,coffee_melting,1.4054651081081644
32,javycoffee.com,base_flavor,1.4054651081081644
33,javycoffee.com,save_room,1.4054651081081644
33,javycoffee.com,simplified_routine,1.4054651081081644
33,javycoffee.com,coffee_greatly,1.4054651081081644
33,javycoffee.com,used_mainly,1.4054651081081644
33,javycoffee.com,simplified,1.4054651081081644
33,javycoffee.com,routine_making,1.4054651081081644
33,javycoffee.com,ever_used,1.4054651081081644
33,javycoffee.com,greatly,1.4054651081081644
33,javycoffee.com,coffee_whether,1.4054651081081644
33,javycoffee.com,mainly_save,1.4054651081081644
33,javycoffee.com,whether_hot,1.4054651081081644
33,javycoffee.com,cold_robust,1.4054651081081644
33,javycoffee.com,greatly_simplified,1.4054651081081644
33,javycoffee.com,room_refrigerator,1.4054651081081644
33,javycoffee.com,refrigerator_spring,1.4054651081081644
33,javycoffee.com,flavor_awesomesauce,1.4054651081081644
33,javycoffee.com,summer_drink,1.4054651081081644
33,javycoffee.com,first_microdose,1.4054651081081644
33,javycoffee.com,mainly,1.4054651081081644
33,javycoffee.com,awesomesauce,1.4054651081081644
33,javycoffee.com,javy_first,1.4054651081081644
34,javycoffee.com,based_one,1.4054651081081644
34,javycoffee.com,somewhere_else,1.4054651081081644
34,javycoffee.com,one_word,1.4054651081081644
34,javycoffee.com,much_le,1.4054651081081644
34,javycoffee.com,word_flat,1.4054651081081644
34,javycoffee.com,expensive_concentrate,1.4054651081081644
34,javycoffee.com,look_somewhere,1.4054651081081644
34,javycoffee.com,flat_mixed,1.4054651081081644
34,javycoffee.com,bitter_point,1.4054651081081644
34,javycoffee.com,similar_regular,1.4054651081081644
34,javycoffee.com,basing,1.4054651081081644
34,javycoffee.com,flat,1.4054651081081644
34,javycoffee.com,advertisement,1.4054651081081644
34,javycoffee.com,company_basing,1.4054651081081644
34,javycoffee.com,point_coffee,1.4054651081081644
34,javycoffee.com,regular_cold,1.4054651081081644
34,javycoffee.com,flavor_look,1.4054651081081644
34,javycoffee.com,much_becomes,1.4054651081081644
34,javycoffee.com,becomes_bitter,1.4054651081081644
34,javycoffee.com,advertisement_taste,1.4054651081081644
34,javycoffee.com,taste_based,1.4054651081081644
34,javycoffee.com,convenient_flavor,1.4054651081081644
34,javycoffee.com,flavor_similar,1.4054651081081644
34,javycoffee.com,mixed_much,1.4054651081081644
34,javycoffee.com,concentrate_convenient,1.4054651081081644
34,javycoffee.com,basing_advertisement,1.4054651081081644
36,javycoffee.com,energy_give,1.4054651081081644
36,javycoffee.com,flavor_boost,1.4054651081081644
37,javycoffee.com,soooo,1.4054651081081644
37,javycoffee.com,delicious_bitter,1.4054651081081644
37,javycoffee.com,soooo_delicious,1.4054651081081644
38,javycoffee.com,coffee_time,1.4054651081081644
38,javycoffee.com,convenient_iced,1.4054651081081644
39,javycoffee.com,concentrate_decided,1.4054651081081644
39,javycoffee.com,flavor_serving,1.4054651081081644
39,javycoffee.com,serving_per,1.4054651081081644
39,javycoffee.com,several_different,1.4054651081081644
39,javycoffee.com,decided_one,1.4054651081081644
39,javycoffee.com,dye,1.4054651081081644
39,javycoffee.com,use_dye,1.4054651081081644
39,javycoffee.com,per_may,1.4054651081081644
39,javycoffee.com,may_use,1.4054651081081644
39,javycoffee.com,trying_several,1.4054651081081644
39,javycoffee.com,one_flavor,1.4054651081081644
40,javycoffee.com,flavor_soo,1.4054651081081644
40,javycoffee.com,handy_want,1.4054651081081644
40,javycoffee.com,soo_handy,1.4054651081081644
40,javycoffee.com,want_delicious,1.4054651081081644
40,javycoffee.com,handy,1.4054651081081644
40,javycoffee.com,soo,1.4054651081081644
41,javycoffee.com,delicious_hot,1.4054651081081644
41,javycoffee.com,cold_perfect,1.4054651081081644
42,javycoffee.com,coffee_packet,1.4054651081081644
42,javycoffee.com,camping_idea,1.4054651081081644
42,javycoffee.com,taste_trick,1.4054651081081644
42,javycoffee.com,plastic_camping,1.4054651081081644
42,javycoffee.com,produce_lot,1.4054651081081644
42,javycoffee.com,le_trash,1.4054651081081644
42,javycoffee.com,packet,1.4054651081081644
42,javycoffee.com,produce,1.4054651081081644
42,javycoffee.com,trash,1.4054651081081644
42,javycoffee.com,trash_instant,1.4054651081081644
42,javycoffee.com,packet_produce,1.4054651081081644
42,javycoffee.com,bought_put,1.4054651081081644
42,javycoffee.com,small_plastic,1.4054651081081644
42,javycoffee.com,put_small,1.4054651081081644
42,javycoffee.com,lot_taste,1.4054651081081644
43,javycoffee.com,milk_drink,1.4054651081081644
43,javycoffee.com,chocolate_nut,1.4054651081081644
43,javycoffee.com,nut_make,1.4054651081081644
43,javycoffee.com,soy_milk,1.4054651081081644
43,javycoffee.com,vanilla_soy,1.4054651081081644
43,javycoffee.com,make_mine,1.4054651081081644
43,javycoffee.com,taste_chocolate,1.4054651081081644
43,javycoffee.com,mine_vanilla,1.4054651081081644
43,javycoffee.com,take_time,1.4054651081081644
43,javycoffee.com,cold_take,1.4054651081081644
44,javycoffee.com,strong_one,1.4054651081081644
44,javycoffee.com,strength_definitely,1.4054651081081644
44,javycoffee.com,one_micro,1.4054651081081644
44,javycoffee.com,taste_subtle,1.4054651081081644
44,javycoffee.com,would_liked,1.4054651081081644
44,javycoffee.com,last_taste,1.4054651081081644
44,javycoffee.com,subtle_would,1.4054651081081644
44,javycoffee.com,liked_taste,1.4054651081081644
44,javycoffee.com,subtle_taste,1.4054651081081644
44,javycoffee.com,taste_caffeine,1.4054651081081644
44,javycoffee.com,dose_last,1.4054651081081644
44,javycoffee.com,subtle,1.4054651081081644
44,javycoffee.com,coffee_subtle,1.4054651081081644
44,javycoffee.com,mix_anything,1.4054651081081644
45,javycoffee.com,quick_taste,1.4054651081081644
46,javycoffee.com,station,1.4054651081081644
46,javycoffee.com,concentrate_taste,1.4054651081081644
46,javycoffee.com,gym,1.4054651081081644
46,javycoffee.com,coffee_darker,1.4054651081081644
46,javycoffee.com,gym_sock,1.4054651081081644
46,javycoffee.com,darker,1.4054651081081644
46,javycoffee.com,gas,1.4054651081081644
46,javycoffee.com,taste_gas,1.4054651081081644
46,javycoffee.com,filtered_old,1.4054651081081644
46,javycoffee.com,went_teaspoon,1.4054651081081644
46,javycoffee.com,teaspoon_hope,1.4054651081081644
46,javycoffee.com,watered_went,1.4054651081081644
46,javycoffee.com,coffee_filtered,1.4054651081081644
46,javycoffee.com,old_gym,1.4054651081081644
46,javycoffee.com,sock_water,1.4054651081081644
46,javycoffee.com,station_coffee,1.4054651081081644
46,javycoffee.com,hope_taste,1.4054651081081644
46,javycoffee.com,actual,1.4054651081081644
46,javycoffee.com,sock_watered,1.4054651081081644
46,javycoffee.com,taste_actual,1.4054651081081644
46,javycoffee.com,actual_coffee,1.4054651081081644
46,javycoffee.com,gas_station,1.4054651081081644
46,javycoffee.com,water_dawg,1.4054651081081644
46,javycoffee.com,sock,1.4054651081081644
46,javycoffee.com,darker_gym,1.4054651081081644
46,javycoffee.com,dawg,1.4054651081081644
47,javycoffee.com,either_add,1.4054651081081644
47,javycoffee.com,shop_strong,1.4054651081081644
47,javycoffee.com,home_much,1.4054651081081644
47,javycoffee.com,much_affordable,1.4054651081081644
47,javycoffee.com,capful,1.4054651081081644
47,javycoffee.com,capful_javy,1.4054651081081644
47,javycoffee.com,enjoy_iced,1.4054651081081644
47,javycoffee.com,affordable_coffee,1.4054651081081644
47,javycoffee.com,seeing_help,1.4054651081081644
47,javycoffee.com,javy_iced,1.4054651081081644
47,javycoffee.com,add_capful,1.4054651081081644
47,javycoffee.com,flavor_caffeine,1.4054651081081644
47,javycoffee.com,content_either,1.4054651081081644
47,javycoffee.com,adding_seeing,1.4054651081081644
48,javycoffee.com,surprised_om,1.4054651081081644
48,javycoffee.com,om_strong,1.4054651081081644
48,javycoffee.com,om,1.4054651081081644
49,javycoffee.com,breeze_acidic,1.4054651081081644
49,javycoffee.com,acidic_many,1.4054651081081644
49,javycoffee.com,breeze,1.4054651081081644
49,javycoffee.com,traditional_way,1.4054651081081644
49,javycoffee.com,concentrate_perfect,1.4054651081081644
49,javycoffee.com,traditional,1.4054651081081644
49,javycoffee.com,lazy_make,1.4054651081081644
49,javycoffee.com,perfect_ice,1.4054651081081644
49,javycoffee.com,coffee_breeze,1.4054651081081644
49,javycoffee.com,make_traditional,1.4054651081081644
51,javycoffee.com,go_worth,1.4054651081081644
51,javycoffee.com,say_taste,1.4054651081081644
51,javycoffee.com,thing_need,1.4054651081081644
51,javycoffee.com,make_thing,1.4054651081081644
51,javycoffee.com,pick_go,1.4054651081081644
52,javycoffee.com,versatile_hot,1.4054651081081644
52,javycoffee.com,favorite_sweet,1.4054651081081644
52,javycoffee.com,boost_flavor,1.4054651081081644
52,javycoffee.com,alone_whatever,1.4054651081081644
52,javycoffee.com,whatever_add,1.4054651081081644
52,javycoffee.com,added_boost,1.4054651081081644
52,javycoffee.com,add_favorite,1.4054651081081644
52,javycoffee.com,treat_added,1.4054651081081644
52,javycoffee.com,cold_add,1.4054651081081644
52,javycoffee.com,dose_easy,1.4054651081081644
52,javycoffee.com,add_versatile,1.4054651081081644
52,javycoffee.com,sweet_treat,1.4054651081081644
52,javycoffee.com,taste_alone,1.4054651081081644
53,javycoffee.com,le_room,1.4054651081081644
53,javycoffee.com,take_le,1.4054651081081644
53,javycoffee.com,pouch,1.4054651081081644
53,javycoffee.com,coffee_serving,1.4054651081081644
53,javycoffee.com,taste_take,1.4054651081081644
53,javycoffee.com,pouch_coffee,1.4054651081081644
53,javycoffee.com,room_pouch,1.4054651081081644
54,javycoffee.com,delicious_wonderful,1.4054651081081644
54,javycoffee.com,wonderful_flavor,1.4054651081081644
55,javycoffee.com,maybe_missing,1.4054651081081644
55,javycoffee.com,javy_perfect,1.4054651081081644
55,javycoffee.com,realistically_half,1.4054651081081644
55,javycoffee.com,keep_iced,1.4054651081081644
55,javycoffee.com,serving_advertised,1.4054651081081644
55,javycoffee.com,stronger_coffee,1.4054651081081644
55,javycoffee.com,def,1.4054651081081644
55,javycoffee.com,worth_anything,1.4054651081081644
55,javycoffee.com,advertised,1.4054651081081644
55,javycoffee.com,totally_taste,1.4054651081081644
55,javycoffee.com,minimum_stronger,1.4054651081081644
55,javycoffee.com,coffee_maybe,1.4054651081081644
55,javycoffee.com,coffee_totally,1.4054651081081644
55,javycoffee.com,say_realistically,1.4054651081081644
55,javycoffee.com,think_would,1.4054651081081644
55,javycoffee.com,coffee_def,1.4054651081081644
55,javycoffee.com,think_javy,1.4054651081081644
55,javycoffee.com,way_seem,1.4054651081081644
55,javycoffee.com,acidity_keep,1.4054651081081644
55,javycoffee.com,normal_hot,1.4054651081081644
55,javycoffee.com,need_minimum,1.4054651081081644
55,javycoffee.com,money_way,1.4054651081081644
55,javycoffee.com,taste_normal,1.4054651081081644
55,javycoffee.com,half_serving,1.4054651081081644
55,javycoffee.com,seem_worth,1.4054651081081644
55,javycoffee.com,serving_need,1.4054651081081644
55,javycoffee.com,def_save,1.4054651081081644
55,javycoffee.com,minimum,1.4054651081081644
55,javycoffee.com,realistically,1.4054651081081644
55,javycoffee.com,advertised_think,1.4054651081081644
55,javycoffee.com,missing_acidity,1.4054651081081644
55,javycoffee.com,would_teaspoon,1.4054651081081644
55,javycoffee.com,strong_think,1.4054651081081644
56,javycoffee.com,concentrate_made,1.4054651081081644
56,javycoffee.com,smooth_cold,1.4054651081081644
56,javycoffee.com,excited_finally,1.4054651081081644
56,javycoffee.com,find_decaf,1.4054651081081644
56,javycoffee.com,decaf_coffee,1.4054651081081644
56,javycoffee.com,finally_find,1.4054651081081644
56,javycoffee.com,cream_delicious,1.4054651081081644
57,javycoffee.com,sooooo,1.4054651081081644
57,javycoffee.com,coffee_sooooo,1.4054651081081644
57,javycoffee.com,sheerness_surprised,1.4054651081081644
57,javycoffee.com,surprised_smooth,1.4054651081081644
57,javycoffee.com,sure_sheerness,1.4054651081081644
57,javycoffee.com,sooooo_easy,1.4054651081081644
58,javycoffee.com,artisan_coffee,1.4054651081081644
58,javycoffee.com,flavor_though,1.4054651081081644
58,javycoffee.com,coffee_artisan,1.4054651081081644
58,javycoffee.com,though_decaf,1.4054651081081644
58,javycoffee.com,super_robust,1.4054651081081644
58,javycoffee.com,decaf_better,1.4054651081081644
58,javycoffee.com,artisan,1.4054651081081644
59,javycoffee.com,quick_way,1.4054651081081644
