,sff2022 company name,normalized_url,fct_date,score_date,parent_category,parent_category_hgp_score,overall_hgp_score,overall_feature_density,t12m_nielsen_sales,t12m_nielsen_sales_pct_growth,nielsen_feature_density,nielsen_score,parent_category_nielsen_score,nielsen_weight,offline_distribution_feature_density,offline_distribution_score,parent_category_offline_distribution_score,offline_distribution_weight,reviews_feature_density,reviews_score,parent_category_reviews_score,reviews_weight,social_feature_density,social_score,parent_category_social_score,social_weight,web_feature_density,web_score,parent_category_web_score,web_weight,overall_confidence,reliability_bucket
310470,Ruliano S.p.a.,ruliano.it,2021-12,2021-12,Food,0.3837961325528183,0.3860225245884931,0.11188811188811189,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.4,0.3196222788027038,0.3155314198173199,0.05,0.021459227348503192,low
310732,Runamok,runamokmaple.com,2021-12,2021-12,Food,0.05547094361957832,0.009776962408058571,0.972027972027972,840725.3203125,-0.19681616960645132,1.0,0.27376717202123585,0.31806811622089665,0.4,1.0,0.224069499569791,0.2377229905792744,0.3,1.0,0.7142003409909831,0.7274969173859432,0.1,0.9183673469387755,0.8220569314892249,0.8304853041695147,0.15,1.0,0.5149179057724109,0.5178777893398081,0.05,0.9844206927810997,high
311910,Rustic Bakery Inc.,rusticbakery.com,2021-12,2021-12,Food,0.996780736388506,0.9985364113540234,0.8881118881118881,15440289.625,0.3518473371853985,1.0,0.723332056264025,0.7710217433134501,0.4,1.0,0.8991645618807073,0.9049909801563439,0.3,1.0,0.7628530750707468,0.7600184956843403,0.1,0.673469387755102,0.7952212470707164,0.8004796274198593,0.15,1.0,0.4671878177975469,0.4666363163371488,0.05,0.9478999023729742,high
315120,Madhu Chocolate,madhuchocolate.com,2021-12,2021-12,Food,0.9740293487126555,0.9897874942669317,0.5944055944055944,,,,,,0.4,,,,0.3,,,,0.1,0.9183673469387755,0.9994371180443873,0.9990384281196056,0.15,1.0,0.9593368791745206,0.9539253092843103,0.05,0.1844206927810994,low
315715,Mad River Distillers,madriverdistillers.com,2021-12,2021-12,Alcoholic Beverages,0.9920263832905827,0.9983203383784335,0.8251748251748252,16470.154022216797,,0.9,0.9974139346505391,0.9982384028185555,0.4,0.7142857142857143,0.6628132892947348,0.660271546635183,0.3,,,,0.1,0.9183673469387755,0.5013336856131967,0.5043737953529748,0.15,1.0,0.8670207519459838,0.8703206398121652,0.05,0.7658677691302955,high
315766,"Mad Scientist Nuts, INC.",madscientistnuts.com,2021-12,2021-12,Food,0.657538201687587,0.6720888752993935,0.055944055944055944,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.2,0.7964034585896405,0.7994854896519829,0.05,0.009909226752019072,low
315915,MAE Fine Foods LLC,maefinefoods.com,2021-12,2021-12,Food,0.7365689579258126,0.7486548098319998,0.5734265734265734,,,,,,0.4,,,,0.3,,,,0.1,0.8571428571428571,0.48397050039057116,0.49218578032137356,0.15,1.0,0.9689486075238134,0.9657763903341426,0.05,0.1784122692241924,low
316025,Maestri d'Italia Inc.,maestriditalia.com,2021-12,2021-12,Other,0.31188081267151857,0.31400499413953015,0.1048951048951049,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.375,0.1955581978927663,0.2043632368704614,0.05,0.01892216774510098,low
316427,Maggie Lyon Chocolatiers,maggielyon.com,2021-12,2021-12,Food,0.7645390173306097,0.7939363671881635,0.46853146853146854,,,,,,0.4,,,,0.3,,,,0.1,0.7346938775510204,0.7708852180306024,0.7679136207236118,0.15,0.775,0.2211609035976978,0.21345675800670597,0.05,0.14763988696393743,low
318188,Magnum Coffee Roastery,magnumcoffee.com,2021-12,2021-12,Non-Alcoholic Beverages,0.015113832026018749,0.005194584586114933,0.972027972027972,465262.8671875,0.05871658137653535,1.0,0.37830441683542226,0.43648404575556893,0.4,1.0,0.1815620749951428,0.22015834348355665,0.3,1.0,0.8100996607667024,0.7903351519875292,0.1,0.9183673469387755,0.02290240316132886,0.024234208523592086,0.15,1.0,0.5078271303787075,0.49597932222860425,0.05,0.9844206927810997,high
318586,MA-HA VIRTUE LLC,mahavirtue.com,2021-12,2021-12,Other,0.5124532668934387,0.49880514362397865,0.03496503496503497,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.125,0.5249071648530453,0.5373434802215756,0.05,0.006938949123072038,low
323844,Mama Lil's Peppers,mamalils.com,2021-12,2021-12,Food,0.02752975653416678,0.00879987769454212,0.8811188811188811,1592741.015625,-0.06964504475608391,1.0,0.13422910623392262,0.1630748508755051,0.4,1.0,0.3580449082683394,0.3557827219883744,0.3,,,,0.1,0.9183673469387755,0.978790837660249,0.9717726519689053,0.15,1.0,0.5866021485920144,0.5870620881026708,0.05,0.8844206927810996,high
324485,Master Srl,mammaemma.it,2021-12,2021-12,Food,0.023740264614807167,0.007332212199969423,0.5804195804195804,1064348.28125,-0.0364696345655704,1.0,0.13904548191122543,0.1656725033673273,0.4,1.0,0.3755863332315635,0.37672880336740827,0.3,,,,0.1,0.22448979591836735,0.9247530211827414,0.9128561001888388,0.15,0.775,0.2005082720044297,0.20367238987166147,0.05,0.7733087844923564,high
325021,Mancini's Bakery Inc.,mancinisbakery.com,2021-12,2021-12,Food,0.3180863426711226,0.2757009631554808,0.3706293706293706,,,,,,0.4,,,,0.3,,,,0.1,0.3673469387755102,0.39807930891880716,0.4204038601897656,0.15,0.875,0.434948734047626,0.433153399236906,0.05,0.09648467006266011,low
326279,Manicaretti Italian Food Imports,manicaretti.com,2021-12,2021-12,Food,0.9929623721497607,0.9970272978987242,0.8251748251748252,17180.20489501953,-0.20520310359586513,0.9,0.7011931476109682,0.745045218395228,0.4,1.0,0.9175664048405451,0.9225295650430948,0.3,,,,0.1,0.7959183673469388,0.5806449018977163,0.5861186093121865,0.15,1.0,0.37500909815050754,0.3774063475546306,0.05,0.83926946861307,high
326556,"Manjun Foods Co., Ltd.",manjun.net,2021-12,2021-12,Food,0.8129506788604095,0.8308114627393025,0.3006993006993007,,,,,,0.4,,,,0.3,,,,0.1,0.061224489795918366,0.5742854845379773,0.585481423126383,0.15,1.0,0.9902862363179121,0.9894279685512776,0.05,0.058543692352576344,low
327802,Maplebrook Farm,maplebrookvt.com,2021-12,2021-12,Food,0.011252986480536447,0.0029536768078275493,0.7902097902097902,4423652.578125,0.01967125380208845,1.0,0.19123200700563736,0.22099288050798538,0.4,1.0,0.24680118793194372,0.2589697334135097,0.3,,,,0.1,0.7346938775510204,0.28964526949409547,0.3228448625415619,0.15,0.9,0.014529831390013733,0.018210197710718003,0.05,0.8519677453157273,high
329255,Marcos Salamanca,marcossalamanca.com,2021-12,2021-12,Food,0.7825336903876831,0.8124269139954815,0.2867132867132867,,,,,,0.4,,,,0.3,,,,0.1,0.22448979591836735,0.840513715939898,0.8317596765411217,0.15,0.75,0.10099525263608282,0.1044990750375766,0.05,0.07204292570738238,low
330440,Holland's Family Cheese LLC,mariekegouda.com,2021-12,2021-12,Food,0.9805184024945683,0.9932222392090914,0.8601398601398601,267772.0908203125,1.314856581967732,1.0,0.9810081549997264,0.9818164325572446,0.4,1.0,0.43559354964056735,0.4332531569452796,0.3,,,,0.1,0.8571428571428571,0.06315880163580388,0.07507211789102958,0.15,1.0,0.8379127924417668,0.8342004856052723,0.05,0.8775563305268271,high
331123,Marin French Cheese Company,marinfrenchcheese.com,2021-12,2021-12,Other,0.024375651314144788,0.03577366695544344,0.6713286713286714,10805047.4375,0.12222879658516783,1.0,0.0926878660171857,0.08117905179814938,0.4,1.0,0.6483943489966416,0.6463124504361618,0.3,1.0,0.31184855781906384,0.3263823064770932,0.1,0.14285714285714285,0.832674723153977,0.843188230292568,0.15,0.875,0.6670124530722499,0.665474402615301,0.05,0.8656343832160764,high
331909,Tulip International Inc.,tulipint.com,2021-12,2021-12,Other,0.5042077351542509,0.4906793048973144,0.26573426573426573,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.95,0.5097664819373653,0.5227131921254378,0.05,0.04694150016306661,low
332377,PACKTEC,tunisia-oliveoil.com,2021-12,2021-12,Food,0.31955161287994166,0.3131087669231684,0.27972027972027974,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,1.0,0.19402426672308087,0.19721210544571627,0.05,0.049999999999999996,low
333264,Castillo De Jijona,turronesjgarrigos.com,2021-12,2021-12,Food,0.30194671613457386,0.2938409009835397,0.1958041958041958,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.7,0.16062129994374452,0.165004624812117,0.05,0.03607959105982783,low
334729,"Twinings North America, Inc.",twiningsusa.com,2021-12,2021-12,Non-Alcoholic Beverages,0.009597602193737644,0.0034422191645857754,0.6713286713286714,6907274.3125,0.6735594446287485,1.0,0.10426358710524876,0.12462372065021071,0.4,1.0,0.40653362569041607,0.40864799025578563,0.3,,,,0.1,0.30612244897959184,0.11682672425676607,0.13741438356164384,0.15,1.0,0.6189000727171805,0.5908162614078755,0.05,0.794715688415079,high
336191,"Two Rivers Coffee, LLC",tworiversco.com,2021-12,2021-12,Non-Alcoholic Beverages,0.42395255404629806,0.43691994088569536,0.5104895104895105,,,,,,0.4,,,,0.3,1.0,0.9644947533088429,0.9516757599376462,0.1,0.40816326530612246,0.3069625051693241,0.3131659056316591,0.15,1.0,0.059822295264404156,0.057087242325611076,0.05,0.20623824346660444,medium_low
336227,Two's Company,twoscompany.com,2021-12,2021-12,Accessories,0.002122015915119363,0.007544208326963257,0.958041958041958,4111767.5751953125,0.07634553113066955,1.0,0.6198347107438017,0.5845588235294118,0.4,1.0,0.17256931915956591,0.1814516129032258,0.3,1.0,0.04230748949782926,0.04116819141449683,0.1,0.8775510204081632,0.1611163442540091,0.17846912794398473,0.15,1.0,0.8522388932839664,0.8576335558099919,0.05,0.979647142014274,high
337542,Ubago Group Mare,ubagogroup.com,2021-12,2021-12,Other,0.8924499523891116,0.8710771373728108,0.2937062937062937,,,,,,0.4,,,,0.3,,,,0.1,0.22448979591836735,0.9019264347746174,0.9158599899514319,0.15,0.775,0.2225866773146205,0.22973443793366496,0.05,0.07330878449235624,low
338364,"United Foods International(USA), Inc.",ufiusa.com,2021-12,2021-12,Food,0.381186796688345,0.3857534525811548,0.27972027972027974,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,1.0,0.31914475344522303,0.31031766678228695,0.05,0.049999999999999996,low
340548,Umbria Olii International,umbriaolii.com,2021-12,2021-12,Personal Care & Beauty,0.29969210940856367,0.31237901102447807,0.20279720279720279,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.725,0.19271821446330437,0.1654638467553709,0.05,0.03793095437447007,low
340940,UnbelievaBuns,unbelievabuns.com,2021-12,2021-12,Food,0.8287799279635631,0.8500902002751873,0.36363636363636365,,,,,,0.4,,,,0.3,,,,0.1,0.3469387755102041,0.6073691586637872,0.6134828596916019,0.15,0.875,0.9909321199745048,0.9900060700659036,0.05,0.09881872963120064,low
341126,William Santus & Co Ltd,uncle-joes.com,2021-12,2021-12,Food,0.20175976786655214,0.17549949888736008,0.3916083916083916,,,,,,0.4,,,,0.3,,,,0.1,0.5102040816326531,0.33069429766116804,0.35560781769523964,0.15,0.775,0.3028354258512638,0.29642877789339805,0.05,0.11246049364657792,low
344575,United Olive Oil Import Corp,unitedoliveoil.com,2021-12,2021-12,Food,0.12509654181794558,0.11049143012451375,0.5454545454545454,,,,,,0.4,,,,0.3,1.0,0.522243509746366,0.48212083847102344,0.1,0.5102040816326531,0.04920966778477232,0.07458553934914328,0.15,1.0,0.755204312149211,0.7534324777430916,0.05,0.22818244931449505,medium_low
345153,Universal Marketing SRL,universalmarketing.it,2021-12,2021-12,Other,0.9251469757956917,0.9073427440588425,0.2937062937062937,,,,,,0.4,,,,0.3,,,,0.1,0.2857142857142857,0.920634792997289,0.9343416255491285,0.15,0.7,0.3886321755497494,0.3981021647600276,0.05,0.08034384666242372,low
348459,Urbani Tartufi S.R.L.,urbani.com,2021-12,2021-12,Food,0.011245768400690049,0.0028802935330989148,0.8531468531468531,464469.3046875,-0.0784130231375495,1.0,0.2155601773301954,0.25726380604194726,0.4,1.0,0.09045491132143552,0.10117257967528563,0.3,1.0,0.2740583200042184,0.2940043156596794,0.1,0.5714285714285714,0.5520964480999863,0.5619982158786797,0.15,1.0,0.36503990601865616,0.3687095328939762,0.05,0.9322747891687135,high
350034,NTP Imports LLC,usaserenata.com,2021-12,2021-12,Food,0.7349448899603728,0.761505036606703,0.21678321678321677,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.775,0.9444876771928583,0.9389741588622962,0.05,0.04038139509360417,low
351327,Morton & Bassett LLC,mortonbassett.com,2021-12,2021-12,Food,0.0068499577742328985,0.0019426183560108036,0.7972027972027972,83553017.0,0.08652036442917854,1.0,0.040227683213836136,0.04666153550125072,0.4,1.0,0.4200366371534042,0.41360994187211864,0.3,1.0,0.1472852547765103,0.16045006165228112,0.1,0.40816326530612246,0.17420622156871754,0.2081745195036899,0.15,1.0,0.4900144822149014,0.4914657763903341,0.05,0.9062382434666048,high
352070,"Mosul Kubba, Inc",mosulkubba.com,2021-12,2021-12,Food,0.9818754015056914,0.9919903514583227,0.5174825174825175,353860.646484375,2.8493661718085166,0.9,0.36943790706584206,0.42813161439291897,0.4,1.0,0.9875100613394765,0.9872719983964723,0.3,,,,0.1,,,,0.15,0.875,0.8101717662792272,0.8086556249277373,0.05,0.7210225305487109,high
354376,POMMERY MUSTARD,moutarde-de-meaux.com,2021-12,2021-12,Food,0.4891259627113995,0.47273709422616317,0.23776223776223776,,,,,,0.4,,,,0.3,,,,0.1,0.061224489795918366,0.6039459173827137,0.6123359245571556,0.15,0.775,0.16463434958257345,0.18501416348710834,0.05,0.048925087446180515,low
355159,Mozzarella Company,mozzco.com,2021-12,2021-12,Food,0.15201276156516844,0.12835346277327625,0.5944055944055944,,,,,,0.4,,,,0.3,,,,0.1,0.9183673469387755,0.21550452603041861,0.2313449262601805,0.15,1.0,0.39273331569255804,0.38758816048098044,0.05,0.1844206927810994,low
355833,Mr. Chimi's,mrchimis.com,2021-12,2021-12,Food,0.4200056301022802,0.3623618542866364,0.4825174825174825,,,,,,0.4,,,,0.3,1.0,0.7731091698451479,0.7720406905055487,0.1,0.5102040816326531,0.2282371456141157,0.2675023460036841,0.15,0.775,0.5474882642361397,0.537699445022546,0.05,0.21856384440809923,medium_low
355839,Jacques Torres Manufacturing,mrchocolate.com,2021-12,2021-12,Food,0.08909997762395247,0.06219776113064601,0.5384615384615384,,,,,,0.4,,,,0.3,,,,0.1,0.7551020408163265,0.21451546202269908,0.23536499183243162,0.15,1.0,0.00014897158588075878,0.00021678806798473813,0.05,0.1600369957349237,low
356986,Hipermassas,mrstaste.com,2021-12,2021-12,Food,0.9459726723497015,0.9695778763016188,0.35664335664335667,,,,,,0.4,,,,0.3,,,,0.1,0.22448979591836735,0.9192390754951064,0.9081235446088256,0.15,1.0,0.8997635501221363,0.8873496936061972,0.05,0.08292738939875208,low
359214,Mueloliva Y Minerva,mueloliva.es,2021-12,2021-12,Food,0.01570654174576479,0.0039402741680680834,0.7132867132867133,73512.39971923828,-0.2962255892608139,1.0,0.3973236276065897,0.46065037521647106,0.4,1.0,0.14260734408393239,0.1514832631789938,0.3,,,,0.1,0.42857142857142855,0.091027202132059,0.11682519086622566,0.15,1.0,0.25329659154371975,0.25739247311827956,0.05,0.8100083850523553,high
360775,Muratbey Gida San. ve Tic AS,muratbey.com.tr,2021-12,2021-12,Other,0.5151062748061156,0.5069690329375393,0.45454545454545453,,,,,,0.4,,,,0.3,,,,0.1,0.5102040816326531,0.5385436290952534,0.5386058255929299,0.15,1.0,0.42388538303043577,0.4261152187870095,0.05,0.12207909855297375,low
361811,New Tiger International Inc.,mushroomhouseusa.com,2021-12,2021-12,Food,0.0053846875654138485,0.0015695867094735769,0.6573426573426573,92461.75012207031,-0.35597470392493036,1.0,0.05174867276011165,0.06311333461612469,0.4,1.0,0.11110494324016765,0.12106634596111446,0.3,1.0,0.13045541630780588,0.0965628853267571,0.1,,,,0.15,1.0,0.9859749033895457,0.9833000924962424,0.05,0.8500000000000003,high
361813,Pan's Mushroom Jerky,mushroomjerky.com,2021-12,2021-12,Food,0.9184429158155347,0.9401029404270499,0.5944055944055944,,,,,,0.4,,,,0.3,,,,0.1,0.9183673469387755,0.8206324955199191,0.824356731582423,0.15,1.0,0.9177363937584306,0.9121357960457857,0.05,0.1844206927810994,low
365470,My Cooking Box,mycookingbox.it,2021-12,2021-12,Food,0.19124302553034842,0.15792760196368208,0.42657342657342656,,,,,,0.4,,,,0.3,,,,0.1,0.42857142857142855,0.2162466112208795,0.2558476314051693,0.15,1.0,0.5495201278298649,0.5321388310787374,0.05,0.1100083850523551,low
367419,Chocolate Storybook Too Inc,mygourmetcottoncandy.com,2021-12,2021-12,Food,0.8940169336153196,0.9171550391547334,0.48951048951048953,,,,,,0.4,,,,0.3,,,,0.1,0.7142857142857143,0.7392638882507008,0.7400512065989319,0.15,0.875,0.9981820704873684,0.9976659151346976,0.05,0.14998407452684903,low
376276,Domori Spa,domori.com,2021-12,2021-12,Food,0.28555445680340114,0.2812855662572831,0.4125874125874126,,,,,,0.4,,,,0.3,1.0,0.09825461831859807,0.10095561035758323,0.1,0.22448979591836735,0.776676009741304,0.771087966449251,0.15,0.875,0.1122613138477592,0.1185108104983235,0.05,0.17794736676163345,low
377333,Burke Brands LLC,donpablocoffee.com,2021-12,2021-12,Non-Alcoholic Beverages,0.98890376889229,0.9941585554366474,0.958041958041958,906102.4181065559,507.54063268145484,0.9,0.5409939247988615,0.5827814569536424,0.4,1.0,0.6747203641511005,0.6842265529841657,0.3,1.0,0.6468809871161655,0.6219797349961029,0.1,0.9183673469387755,0.7261154252630612,0.7104737442922374,0.15,1.0,0.9168520875408737,0.9180547578020295,0.05,0.9604232459669291,high
378140,"Dooridoori Co, Ltd",dooridoori.co.kr,2021-12,2021-12,Sports & Outdoors,0.3432329232074671,0.31605429003380386,0.20279720279720279,,,,,,0.4,,,,0.3,,,,0.1,,,,0.15,0.725,0.19906141098539604,0.20589483362212244,0.05,0.03793095437447007,low
383763,Dream Foods International LLC.,dreamfoods.com,2021-12,2021-12,Non-Alcoholic Beverages,0.20059307442127416,0.2003696342727072,0.45454545454545453,,,,,,0.4,,,,0.3,1.0,0.2374896735978064,0.20187061574434917,0.1,0.2653061224489796,0.6395694527408905,0.6148687214611872,0.15,0.975,0.04061686480794569,0.04639734507626524,0.05,0.19018364566175605,low
384092,Dream Pops LLC,dreampops.com,2021-12,2021-12,Food,0.9999855638403072,0.9999925257775739,0.972027972027972,2067454.9458007812,1.5767298981586753,1.0,0.9874664769306551,0.9882624591110256,0.4,1.0,0.9893696744289322,0.9899278412507516,0.3,1.0,0.7673351730441355,0.7664919852034525,0.1,0.9183673469387755,0.9954705233653448,0.993622345540276,0.15,1.0,0.9887074096017969,0.9873684819054226,0.05,0.9844206927810997,high
385669,Big Easy,drinkbigeasy.com,2021-12,2021-12,Non-Alcoholic Beverages,0.005101715451820674,0.0013609879563097726,0.6783216783216783,6709807.59765625,0.2832296536513288,1.0,0.024930217284220898,0.03672486453943408,0.4,1.0,0.1942046684615171,0.23599269183922048,0.3,,,,0.1,0.42857142857142855,0.09501734595414235,0.1195300608828006,0.15,0.875,0.9876115501275782,0.988608079647712,0.05,0.8050283624152366,high
385820,Deep Water USA Inc.,drinkdeeplove.com,2021-12,2021-12,Other,0.7681504223184115,0.7359262090404117,0.4195804195804196,,,,,,0.4,,,,0.3,,,,0.1,0.5918367346938775,0.7118538344897303,0.720642077734692,0.15,0.775,0.26318007399602333,0.2627719998707522,0.05,0.12866631557614439,low
385923,"The Free Spirits Company, LLC",drinkfreespirits.com,2021-12,2021-12,Alcoholic Beverages,0.6508171491388787,0.6582574869625779,0.34965034965034963,,,,,,0.4,,,,0.3,,,,0.1,0.20408163265306123,0.42488282865413773,0.43958231842924617,0.15,1.0,0.9999962587044642,1.0,0.05,0.08437226950199067,low
385944,Ghia,drinkghia.com,2021-12,2021-12,Non-Alcoholic Beverages,0.9602703909189465,0.9792379690499244,0.4195804195804196,,,,,,0.4,,,,0.3,,,,0.1,0.40816326530612246,0.9287379956807426,0.8990677321156774,0.15,1.0,0.992674543340868,0.992676622630672,0.05,0.10789109212253747,low
385977,GuS - Grown-up Soda,drinkgus.com,2021-12,2021-12,Non-Alcoholic Beverages,0.0171864039283209,0.00736075014014167,0.6853146853146853,,,,,,0.4,,,,0.3,1.0,0.048248466419418906,0.050272798129384254,0.1,0.9183673469387755,0.08387400634103755,0.0939402587519026,0.15,1.0,0.003272613240512925,0.0022337098729976385,0.05,0.28442069278109944,medium_low
386016,herbal Tea-rapy LLC,drinkhrbvor.com,2021-12,2021-12,Non-Alcoholic Beverages,0.631464830049104,0.6964990062681548,0.16083916083916083,,,,,,0.4,,,,0.3,,,,0.1,0.061224489795918366,0.4825161972154574,0.4583333333333333,0.15,0.5,0.8837307382800517,0.8893675410045312,0.05,0.03261434993922406,low
386413,Hidden Gems Beverage Company,drinkreveal.com,2021-12,2021-12,Non-Alcoholic Beverages,0.7365601683566099,0.7915840255482512,0.4825174825174825,,,,,,0.4,,,,0.3,,,,0.1,0.5918367346938775,0.5089659054358314,0.4864916286149163,0.15,1.0,0.995598195743222,0.9951496585614908,0.05,0.13439208209853082,low
386538,Spindrift Beverage Co. Inc.,drinkspindrift.com,2021-12,2021-12,Non-Alcoholic Beverages,0.9691665072380587,0.9359961949413104,0.9300699300699301,120531326.5,0.5533873162456338,1.0,0.6719391385255322,0.7043949428055388,0.4,1.0,0.196619389935885,0.2350791717417783,0.3,1.0,0.8957428857680206,0.8846453624318005,0.1,0.7959183673469388,0.6757374902357212,0.6634322678843226,0.15,1.0,0.974097310416651,0.9747271682940839,0.05,0.9632669154272406,high
