,canonical_brand_url,instagram_id,fct_date,fct_followers_count,fct_following_count,est_following_count,est_posts_count,est_followers_count,fct_posts_count,sum(comments_count),sum(likes_count)
651,lovekinship.com,2706309817806813229,2021-10-01,,,596.6584,428.69565,38459.633,,,
652,cerave.com,2702483799947922141,2021-10-01,,,229.6018,673.43665,519474.7,,,
653,innbeautyproject.com,13337820465,2021-10-01,51163.0,2856.0,2802.371,773.2028,49435.24,805.0,,
654,neutrogena.com,2702576867654680863,2021-10-01,,,221.10408,1749.7382,886889.4,,,
655,hellobubble.com,12011987834,2021-10-01,99982.0,15.0,14.99243,321.67178,94376.82,358.0,663.0,25514.0
656,cetaphil.com,327543926,2021-10-01,97120.0,222.0,220.80313,293.5832,93937.2,314.0,95.0,2894.0
657,rosenskincare.com,2700700217578606056,2021-10-01,,,1656.8762,1878.2822,67668.59,,,
658,innbeautyproject.com,13337820465,2021-11-01,,,2833.6855,797.85144,50677.367,,,
659,rosenskincare.com,2700700217578606056,2021-11-01,,,1655.0381,1908.2411,67240.8,,,
660,cerave.com,2702483799947922141,2021-11-01,,,234.3009,690.885,532504.7,,,
661,neutrogena.com,2702576867654680863,2021-11-01,,,222.40204,1761.1691,888903.8,,,
662,hellobubble.com,12011987834,2021-11-01,,,15.246246,347.58905,97480.04,,,
663,cetaphil.com,327543926,2021-11-01,,,222.15157,312.2916,96917.1,,177.0,5188.0
664,lovekinship.com,2706309817806813229,2021-11-01,,,603.66254,450.68115,39138.316,,,
665,cleanandclear.com,2683864880119081946,2021-11-01,,,328.66428,585.74,142995.86,,,
666,cetaphil.com,327543926,2021-12-01,102674.0,225.0,223.57578,330.1458,99795.55,348.0,,
667,lovekinship.com,2706309817806813229,2021-12-01,40413.0,616.0,609.8313,472.84058,39775.66,495.0,,
668,neutrogena.com,2702576867654680863,2021-12-01,892925.0,225.0,223.70102,1772.5845,890914.44,1784.0,,
669,hellobubble.com,12011987834,2021-12-01,101183.0,16.0,15.623146,368.2958,99331.63,389.0,,
670,innbeautyproject.com,13337820465,2021-12-01,52676.0,2874.0,2853.8428,818.9257,51676.684,840.0,,
671,cerave.com,2702483799947922141,2021-12-01,555494.0,243.0,238.65045,707.9425,543999.3,725.0,,
672,rosenskincare.com,2700700217578606056,2021-12-01,66358.0,1651.0,1653.019,1938.1206,66799.4,1968.0,,
673,cleanandclear.com,2683864880119081946,2021-12-01,,,328.44324,594.5367,143177.33,,,
674,lovekinship.com,2706309817806813229,2022-01-01,41128.0,626.0,617.91565,500.9203,40451.83,529.0,,
675,cleanandclear.com,2683864880119081946,2022-01-01,143543.0,328.0,328.22162,603.2683,143360.16,612.0,,
676,cetaphil.com,327543926,2022-01-01,106290.0,225.0,224.28789,362.0729,103042.77,394.0,,
677,cerave.com,2702483799947922141,2022-01-01,565722.0,281.0,259.82523,727.47125,554860.7,747.0,,
678,rosenskincare.com,2700700217578606056,2022-01-01,65786.0,1647.0,1650.0095,1966.0603,66292.7,1994.0,,
679,neutrogena.com,2702576867654680863,2022-01-01,893914.0,226.0,224.85051,1782.7922,892414.2,1793.0,,
680,innbeautyproject.com,13337820465,2022-01-01,58861.0,2890.0,2871.9214,839.4628,55268.844,860.0,,
681,hellobubble.com,12011987834,2022-01-01,105313.0,15.0,15.3115635,391.1486,102322.41,414.0,,
682,hellobubble.com,12011987834,2022-02-01,105149.0,15.0,15.155779,425.07483,103735.73,459.0,,
683,neutrogena.com,2702576867654680863,2022-02-01,896344.0,226.0,225.42526,1793.8961,894379.1,1805.0,,
684,lovekinship.com,2706309817806813229,2022-02-01,42002.0,638.0,627.9578,537.96014,41226.914,575.0,,
685,innbeautyproject.com,13337820465,2022-02-01,60932.0,2915.0,2893.4607,863.73145,58100.42,888.0,,
686,cerave.com,2702483799947922141,2022-02-01,583174.0,296.0,277.91263,747.2356,569017.3,767.0,,
687,rosenskincare.com,2700700217578606056,2022-02-01,65456.0,1648.0,1649.0048,1987.0302,65874.35,2008.0,,
688,cleanandclear.com,2683864880119081946,2022-02-01,144134.0,327.0,327.6108,607.63416,143747.08,612.0,,
689,cetaphil.com,327543926,2022-02-01,108364.0,226.0,225.14395,393.53644,105703.39,425.0,,
690,cerave.com,2702483799947922141,2022-03-01,627460.0,332.0,304.9563,775.6178,598238.7,804.0,,
691,neutrogena.com,2702576867654680863,2022-03-01,900328.0,226.0,225.71263,1803.9481,897353.56,1814.0,,
692,innbeautyproject.com,13337820465,2022-03-01,62546.0,2930.0,2911.7305,891.8657,60323.21,920.0,,
693,cleanandclear.com,2683864880119081946,2022-03-01,144859.0,329.0,328.30542,609.8171,144303.05,612.0,,
694,rosenskincare.com,2700700217578606056,2022-03-01,66038.0,1648.0,1648.5024,1981.515,65956.17,1976.0,,
695,cetaphil.com,327543926,2022-03-01,,,225.57198,409.26822,107033.695,,,
696,lovekinship.com,2706309817806813229,2022-03-01,43015.0,639.0,633.4789,583.4801,42120.957,629.0,,
697,hellobubble.com,12011987834,2022-03-01,105327.0,16.0,15.577893,456.03766,104531.37,487.0,,
